ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4774925,Source1,2,2022-10-17 14:54:21.000000000,2022-10-17 18:04:31.000000000,40.09864926,-83.1390059,40.10330926,-83.1295059,0.596,Incident on US-33 EB near I-270 Left lane blocked.,,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,2022-10-17 14:53:00,48.0,42.0,37.0,28.8,10.0,W,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6831627,Source1,2,2020-12-03 22:12:03,2020-12-04 00:54:40,42.144523,-87.825135,42.149622,-87.855082,1.574,Stationary traffic on I-94 W - Tri State Tollway N from US-41/Exit 29 (I-94) to Edens Spur Toll Plaza (I-94) due to accident.,I-94 W,Northbrook,Cook,IL,60062,US,US/Central,KPWK,2020-12-03 21:52:00,36.0,28.0,70.0,29.31,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7467215,Source1,3,2019-01-22 09:38:21,2019-01-22 10:07:58,40.47072,-74.43254,40.46603,-74.443211,0.648,At US Highway 1 - Accident.,US Highway 1,New Brunswick,Middlesex,NJ,08901,US,US/Eastern,KLDJ,2019-01-22 09:35:00,18.5,6.8,45.0,30.68,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6270515,Source1,2,2021-06-27 12:34:00,2021-06-27 13:56:34,33.934795,-118.038703,33.934577000000004,-118.038385,0.024,Incident on TELEGRAPH RD near HOUSE 13742 Drive with caution., Telegraph Rd,Whittier,Los Angeles,CA,90604-2424,US,US/Pacific,KFUL,2021-06-27 12:53:00,81.0,81.0,52.0,29.61,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2679107,Source2,2,2018-08-30 06:57:53,2018-08-30 07:29:00,39.81282,-105.025299,,,0.0,Accident on 64th Ave at US-287 Federal Blvd.,Federal Blvd,Denver,Adams,CO,80221-2320,US,US/Mountain,KBJC,2018-08-30 06:47:00,64.4,,28.0,30.13,30.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5897804,Source1,2,2021-06-16 11:49:00,2021-06-16 13:05:51,32.72995591148028,-117.10763812009284,32.74307591148028,-117.1177381200928,1.08,Incident on I-805 NB near CA-15 Drive with caution.,I-805,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2021-06-16 11:51:00,71.0,71.0,70.0,29.86,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3557056,Source1,3,2017-02-01 22:21:51,2017-02-02 04:21:51,29.87203,-95.40891,29.88693,-95.41191,1.045,At Canino Rd/Shepherd Dr/Exit 56 - Accident.,I-45 N,Houston,Harris,TX,77037,US,US/Central,KIAH,2017-02-01 21:53:00,69.1,,81.0,30.06,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3779771,Source1,2,2022-10-13 14:48:10,2022-10-13 18:56:42,40.766868,-74.22423,40.771544,-74.238227,0.8009999999999999,Incident on I-280 WB near GARDEN STATE PKWY Expect long delays.,I-280 W,Orange,Essex,NJ,07050,US,US/Eastern,KEWR,2022-10-13 14:51:00,65.0,65.0,93.0,29.77,10.0,SE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7019089,Source1,3,2020-05-09 18:17:47,2020-05-09 19:17:47,33.91876,-84.338,33.91876,-84.338,0.0,Ramp to Ashford Dunwoody Rd NE - Accident. Left lane blocked.,Ashford Dunwoody Rd NE,Atlanta,DeKalb,GA,30346,US,US/Eastern,KPDK,2020-05-09 17:53:00,62.0,62.0,32.0,29.09,10.0,NNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3425721,Source1,2,2016-12-08 11:33:45,2016-12-08 17:33:45,29.62256,-95.19761,29.62245,-95.19781,0.014,At TX-3/Old Galveston Rd - Accident.,Genoa Red Bluff Rd,Houston,Harris,TX,77034,US,US/Central,KHOU,2016-12-08 11:53:00,48.0,,77.0,30.42,10.0,North,20.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747730,Source2,2,2022-01-14 08:36:14,2022-01-14 09:21:16,39.964291,-75.596649,,,0.0,Accident on PA-3 Gay St at Worthington St.,E Gay St,West Chester,Chester,PA,19380-4557,US,US/Eastern,KOQN,2022-01-14 08:35:00,37.0,29.0,75.0,29.12,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-41709,Source2,2,2016-06-09 12:51:04,2016-06-09 13:51:04,38.574223,-121.406075,,,0.0,Accident on Fair Oaks Blvd at Fulton Ave.,Fair Oaks Blvd,Sacramento,Sacramento,CA,95825,US,US/Pacific,KMCC,2016-06-09 12:55:00,75.2,,44.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5256206,Source1,2,2022-12-10 13:14:00,2022-12-10 14:31:18,38.50825,-121.45849,38.510022,-121.459624,0.1369999999999999,Incident on CA-99 NB near 47TH AVE Drive with caution.,CA-99 N,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2022-12-10 13:03:00,53.0,53.0,93.0,29.68,,SSE,12.0,0.08,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7230405,Source1,2,2020-01-19 06:36:00,2020-01-19 07:50:20,38.387133,-122.741543,38.387133,-122.741543,0.0,At Primrose Ave - Accident., Todd Rd,Santa Rosa,Sonoma,CA,95407-8067,US,US/Pacific,KSTS,2020-01-19 06:53:00,38.0,38.0,100.0,30.02,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2010331,Source2,3,2019-08-07 15:55:27,2019-08-07 17:16:31,40.699623,-111.902473,,,0.0,Left lane blocked due to accident on I-15 Southbound at Exit 303 UT-171 3300.,I-15 S,Salt Lake City,Salt Lake,UT,84115,US,US/Mountain,KSLC,2019-08-07 15:54:00,82.0,82.0,34.0,25.76,10.0,ESE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3607469,Source1,2,2017-04-10 17:34:56,2017-04-10 23:34:56,34.13539,-118.00448,34.13537,-117.995733,0.5,At Myrtle Ave - Accident.,Foothill Fwy W,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,2017-04-10 17:45:00,73.4,,23.0,29.98,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3929009,Source1,2,2022-12-16 15:54:25,2022-12-16 17:09:31,41.067973,-81.504305,41.057504,-81.505418,0.726,Incident on OH-8 SB near OH-8 Drive with caution.,OH-8 S,Akron,Summit,OH,44311,US,US/Eastern,KAKR,2022-12-16 15:54:00,37.0,33.0,59.0,28.6,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1750740,Source2,2,2019-10-13 12:49:04,2019-10-13 14:04:36,35.99945800000001,-83.958969,,,0.0,Shoulder blocked due to accident on I-75 Southbound at Exits 3 3B.,I-640 E,Knoxville,Knox,TN,37912,US,US/Eastern,KTYS,2019-10-13 12:53:00,66.0,66.0,50.0,28.99,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2669216,Source2,3,2018-08-26 06:05:56,2018-08-26 06:50:40,37.74287,-121.561752,,,0.0,Accident on I-580 Eastbound at Exit 65 I-205.,I-580 W,Tracy,Alameda,CA,95391,US,US/Pacific,KLVK,2018-08-26 05:53:00,55.9,,90.0,29.95,7.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1617469,Source2,2,2020-01-29 08:16:11,2020-01-29 10:16:23,40.279758,-78.97171,,,0.0,Restrictions due to accident on Fender Ln both ways at Dalton Run Rd.,Fender Ln,Johnstown,Somerset,PA,15905,US,US/Eastern,KJST,2020-01-29 08:14:00,26.0,18.0,81.0,27.65,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5157438,Source1,2,2023-01-16 15:29:06,2023-01-16 17:32:38,26.224845,-81.736246,26.342565000000004,-81.752438,8.195,Slow traffic on I-75 N from CR-896/Exit 16 (I-75) to Corkscrew Rd/Exit 123 (I-75) due to accident.,I-75,Naples,Collier,FL,34109,US,US/Eastern,KAPF,2023-01-16 15:53:00,68.0,68.0,40.0,30.06,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5291317,Source1,2,2022-08-10 07:28:30,2022-08-10 08:55:30,39.455041,-104.875203,39.502241,-104.874327,3.262,Stationary traffic on US-87 N - I-25 N from Happy Canyon Rd/Exit 187 (I-25) to Ridgegate Pkwy/Exit 192 (I-25) due to accident.,I-25 N,Castle Rock,Douglas,CO,80108,US,US/Mountain,KAPA,2022-08-10 07:53:00,70.0,70.0,59.0,24.45,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3450792,Source1,2,2016-12-15 16:54:30,2016-12-15 22:54:30,39.397847,-77.408498,39.397841,-77.408516,0.001,At MD-355 - Accident.,Buckeystown Pike,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2016-12-15 16:47:00,17.6,2.7,35.0,30.29,10.0,NW,16.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-5430302,Source1,2,2022-08-17 10:10:32,2022-08-17 11:25:34,37.463905,-77.500817,37.463983,-77.500976,0.01,Incident on CHIPPENHAM PKY near CHIPPENHAM PKY Drive with caution.,Chippenham Pkwy N,Richmond,Chesterfield,VA,23224,US,US/Eastern,KFCI,2022-08-17 09:56:00,73.0,73.0,68.0,29.78,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4432474,Source1,2,2022-12-13 15:56:29,2022-12-13 17:18:27,40.244506,-75.288635,40.244957,-75.288149,0.04,Incident on N RICHARDSON AVE near W MAIN ST Drive with caution.,W Main St,Lansdale,Montgomery,PA,19446,US,US/Eastern,KLOM,2022-12-13 15:55:00,38.0,38.0,42.0,29.93,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3930512,Source1,2,2023-01-19 16:15:19,2023-01-19 17:34:19,40.754518,-73.54951700000002,40.770224,-73.564453,1.337,Stationary traffic on Wantagh Pkwy N from NY-24/Exit W3W (Wantagh State Pkwy) to Brush Hollow Rd (Wantagh State Pkwy) due to accident.,Wantagh State Pkwy,Westbury,Nassau,NY,11590,US,US/Eastern,KFRG,2023-01-19 16:19:00,40.0,35.0,93.0,29.77,5.0,ENE,7.0,0.05,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6154767,Source1,2,2021-12-20 12:34:00,2021-12-20 14:36:57,25.898508,-80.18675999999998,25.899394,-80.187549,0.078,Slow traffic on FL-916 - FL-915 from NE 131st St to NE 5th Ave due to accident., NE 6th Ave,North Miami,Miami-Dade,FL,33161-4029,US,US/Eastern,KOPF,2021-12-20 12:53:00,82.0,82.0,62.0,29.96,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4773390,Source1,2,2022-02-22 07:46:00.000000000,2022-02-22 09:06:11.000000000,35.118430852722554,-118.98694395962244,35.12695085272255,-118.98963395962244,0.608,Incident on CA-99 NB near SANDRINI RD Drive with caution.,CA-99,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,2022-02-22 07:54:00,45.0,41.0,60.0,29.45,8.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4302,Source2,2,2016-07-26 14:09:03,2016-07-26 14:54:03,39.244732,-121.047234,,,0.0,Accident on Ridge Rd at Via Colina Dr.,Ridge Rd,Nevada City,Nevada,CA,95959-8750,US,US/Pacific,KGOO,2016-07-26 14:00:00,93.2,,12.0,30.06,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1342123,Source2,2,2020-10-15 08:00:54,2020-10-15 08:48:30,35.857685,-90.655869,,,0.0,Accident on US-49 Johnson Ave near AR-351 Old Greensboro Rd.,E Johnson Ave,Jonesboro,Craighead,AR,72405,US,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5965101,Source1,2,2021-12-02 11:15:30,2021-12-02 11:26:00,34.46757674200789,-117.3485648626454,34.43013674200789,-117.3778348626454,3.0780000000000003,Slow traffic on Barstow Fwy S - I-15 S from Bear Valley Rd (I-15) to Main St (North) (I-15) due to accident.,I-15,Victorville,San Bernardino,CA,92392,US,US/Pacific,KVCV,2021-12-02 11:15:00,66.0,66.0,12.0,27.19,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3950315,Source1,2,2022-04-02 13:10:26,2022-04-02 14:25:28,40.63511252383883,-111.90486073440596,40.63925252383883,-111.90349073440598,0.295,Incident on I-15 NB near MP 299 Right shoulder closed.,I-15,Salt Lake City,Salt Lake,UT,84123,US,US/Mountain,KU42,2022-04-02 12:54:00,61.0,61.0,27.0,25.71,10.0,N,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2578472,Source2,2,2018-09-12 07:09:26,2018-09-12 07:38:49,41.853119,-71.426651,,,0.0,Right lane blocked due to accident on RI-146 Louisquisset Pike Southbound at Branch Ave.,Branch Ave,Providence,Providence,RI,02904,US,US/Eastern,KSFZ,2018-09-12 06:56:00,69.1,,100.0,30.08,0.2,NE,6.9,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7487082,Source1,2,2018-12-18 17:40:01,2018-12-18 18:09:49,34.06898,-118.21689,34.07209,-118.21884,0.242,At Broadway - Accident.,I-5 N,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2018-12-18 17:47:00,60.1,,83.0,30.14,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7480864,Source1,4,2018-12-11 11:02:20,2018-12-11 11:32:10,35.676245,-76.99876400000002,35.696015,-76.989078,1.47,Closed at Washington - Road closed due to accident., NC Highway 171,Jamesville,Martin,NC,27846-9418,US,US/Eastern,KOCW,2018-12-11 11:00:00,41.7,37.3,70.0,30.15,10.0,NNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2361375,Source3,2,2019-01-25 16:15:23,2019-01-25 16:45:09,39.790249,-121.891418,,,0.0,#1 lane blocked due to accident on CA-99 Northbound before Garner Ln.,CA-99 N,Chico,Butte,CA,95973,US,US/Pacific,KCIC,2019-01-25 15:55:00,66.2,,26.0,30.2,80.0,WNW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1963309,Source2,3,2019-07-11 17:45:50,2019-07-11 18:15:39,34.072078999999995,-118.07309,,,0.0,Slow lane blocked due to accident on I-10 Eastbound at Exit 26B CA-19 Rosemead Blvd.,Rosemead Blvd,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2019-07-11 17:53:00,84.0,84.0,43.0,29.78,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5566775,Source1,2,2021-11-04 17:17:30,2021-11-04 19:40:57,33.538525,-112.131596,33.538515000000004,-112.134944,0.193,Stationary traffic from I-17/N Black Canyon Hwy (W Glendale Ave) to N 43rd Ave (W Glendale Ave) due to accident.,W Glendale Ave,Phoenix,Maricopa,AZ,85051,US,US/Mountain,KDVT,2021-11-04 16:53:00,86.0,86.0,14.0,28.29,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-6904369,Source1,2,2020-12-25 22:00:00,2020-12-25 22:37:00,34.326299,-118.504425,34.320669,-118.495925,0.622,Slow traffic on Golden State Fwy S - I-5 S from CA-14 (I-5) to I-210 (I-5) due to accident.,I-5,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2020-12-25 19:50:00,55.0,55.0,44.0,29.08,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1743370,Source2,3,2019-10-09 08:27:46,2019-10-09 09:27:06,44.956074,-93.191826,,,0.0,Accident on I-94 Westbound near Exit 237 Cretin Ave.,I-94 W,Saint Paul,Ramsey,MN,55104,US,US/Central,KSTP,2019-10-09 08:53:00,54.0,54.0,69.0,29.17,10.0,SSE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2128659,Source2,3,2019-05-29 17:12:59,2019-05-29 18:15:06,35.895226,-84.701385,,,11.579999923706056,Left lane blocked due to accident on I-40 Westbound between Exit 347 US-27 Roane St and Exit 340 TN-299.,Rockwood Airport Dr,Rockwood,Roane,TN,37854,US,US/Central,KCSV,2019-05-29 16:53:00,84.0,84.0,41.0,27.95,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5792691,Source1,2,2021-04-23 06:54:30,2021-04-23 16:17:48,32.235469,-110.825475,32.236325,-110.823758,0.116,Stationary traffic from N Grady Ave / Seventy-Seven Hundred Place Apartments to E Fairmount St due to accident., E Speedway Blvd,Tucson,Pima,AZ,85710-1649,US,US/Mountain,KDMA,2021-04-23 06:58:00,50.0,50.0,31.0,27.1,10.0,SSE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5777542,Source1,2,2021-06-11 13:45:00,2021-06-11 15:28:09,40.615178346440246,-77.57232785187925,40.61341834644024,-77.57884785187923,0.363,Incident on US-22 WB near US-322 Drive with caution.,US-322,Lewistown,Mifflin,PA,17044,US,US/Eastern,KUNV,2021-06-11 13:53:00,63.0,63.0,94.0,28.59,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3631855,Source1,2,2017-06-22 18:23:06,2017-06-23 00:23:06,36.06664,-86.68678,36.04265,-86.6546,2.445,At TN-254/Bell Rd/Exit 59 - Accident.,I-24 E,Antioch,Davidson,TN,37013,US,US/Central,KBNA,2017-06-22 17:53:00,81.0,,77.0,29.88,10.0,South,12.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6829281,Source1,2,2020-10-21 05:07:00.000000000,2020-10-21 07:02:38.000000000,28.652722,-81.46819599999998,28.653126,-81.46862,0.038,Incident on S ORANGE BLOSSOM TRL near COLOUR PL Drive with caution., S Orange Blossom Trl,Apopka,Orange,FL,32703-7756,US,US/Eastern,KORL,2020-10-21 11:53:00,82.0,82.0,76.0,29.93,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-4156314,Source1,2,2022-04-13 17:23:28,2022-04-13 19:39:39,27.300548,-82.49762700000002,27.298792,-82.496675,0.135,Stationary traffic from Pinecrest St to Miguel Ln due to accident., Beneva Rd,Sarasota,Sarasota,FL,34232-4613,US,US/Eastern,KSRQ,2022-04-13 16:53:00,80.0,80.0,60.0,29.96,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5303881,Source1,2,2022-12-26 14:18:00,2022-12-26 16:02:31,35.288551,-80.729968,35.288451,-80.72975799999998,0.014,Incident on E W T HARRIS BLVD near OLD CONCORD RD Drive with caution.,E WT Harris Blvd,Charlotte,Mecklenburg,NC,28213,US,US/Eastern,KJQF,2022-12-26 13:50:00,37.0,37.0,26.0,29.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3793864,Source1,2,2022-06-13 08:33:00.000000000,2022-06-13 10:53:31.000000000,38.568849,-121.33628,38.569423,-121.336276,0.04,Accident from US-50 (Bradshaw Rd) to Folsom Blvd (Bradshaw Rd).,Bradshaw Rd,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,2022-06-13 08:35:00,66.0,66.0,43.0,29.85,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7197960,Source1,1,2020-04-25 19:08:07,2020-04-25 20:08:07,33.56758,-112.0825,33.56758,-112.0825,0.0,At N 7th Ave - Accident., W Dunlap Ave,Phoenix,Maricopa,AZ,85021-3528,US,US/Mountain,KDVT,2020-04-25 18:53:00,95.0,95.0,10.0,28.23,10.0,W,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-1069961,Source2,3,2021-04-25 09:21:15,2021-04-25 11:04:07,28.23267,-81.64874300000002,,,0.0,Right lane blocked due to accident on I-4 Westbound at Exit 55 US-27.,I-4 E,Davenport,Polk,FL,33837,US,US/Eastern,KISM,2021-04-25 09:14:00,79.0,79.0,83.0,29.82,10.0,WSW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1298355,Source2,2,2020-09-14 17:08:06,2020-09-14 18:22:54,34.660053000000005,-86.483749,,,0.0,Lane blocked due to accident on US-431 Southbound at Sutton Rd.,Old Highway 431,Owens Cross Roads,Madison,AL,35763,US,US/Central,KHUA,2020-09-14 16:58:00,85.0,85.0,60.0,29.3,10.0,NE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6034927,Source1,2,2021-10-22 17:42:30,2021-10-22 19:44:03,34.028255,-118.433025,34.026469,-118.430928,0.172,Slow traffic from I-10 E to I-405 S due to accident., Sawtelle Blvd,Los Angeles,Los Angeles,CA,90064-3708,US,US/Pacific,KSMO,2021-10-22 17:51:00,62.0,62.0,84.0,29.75,10.0,SW,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1897381,Source2,2,2019-09-06 11:49:02,2019-09-06 13:03:32,30.45188,-97.662491,,,0.0,Accident on Vision Dr at Three Points Rd.,Three Points Rd,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2019-09-06 11:55:00,95.0,95.0,30.0,29.42,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5388657,Source1,2,2022-01-21 23:42:30,2022-01-21 23:55:30,44.950783,-93.107481,44.951933,-93.09701,0.518,Slow traffic on US-12 E - I-94 E - I-35E N - US-52 E from Dale St/Exit 240 (I-94) to I-35E/US-10/Exit 242 (I-94) due to accident.,I-94 E,Saint Paul,Ramsey,MN,55103,US,US/Central,KSTP,2022-01-21 23:42:00,22.0,,85.0,29.28,9.0,,,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
